,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,pension
8185,35,admin.,divorced,secondary,no,0,no,yes,cellular,14,jul,245,2,-1,0,unknown,1
8186,35,management,single,tertiary,no,644,yes,no,unknown,30,may,120,2,-1,0,unknown,0
8187,38,management,married,tertiary,no,4293,yes,no,cellular,6,may,92,2,250,2,failure,0
8188,27,housemaid,married,primary,yes,-238,no,no,cellular,14,jul,132,4,-1,0,unknown,0
8189,32,housemaid,divorced,secondary,no,-613,yes,no,cellular,15,apr,266,2,-1,0,unknown,0
8190,37,admin.,divorced,secondary,no,1573,yes,no,cellular,12,may,639,3,326,10,failure,0
8191,59,entrepreneur,married,tertiary,no,1728,no,no,cellular,7,jul,575,2,-1,0,unknown,0
8192,32,technician,married,tertiary,no,15,no,no,cellular,14,may,226,1,346,1,failure,0
8193,31,technician,married,secondary,no,-160,yes,no,cellular,14,jul,126,6,-1,0,unknown,0
8194,55,technician,married,secondary,no,312,no,no,cellular,6,feb,13,8,9,3,other,1
8195,26,technician,single,secondary,no,33,no,no,cellular,23,jul,91,7,-1,0,unknown,0
8196,30,blue-collar,single,secondary,no,80,yes,yes,cellular,5,may,145,1,337,4,failure,0
8197,34,admin.,married,secondary,no,445,no,no,cellular,19,aug,256,2,-1,0,unknown,0
8198,83,retired,divorced,primary,no,4565,no,no,cellular,13,sep,175,2,-1,0,unknown,0
8199,46,self-employed,married,primary,no,3262,no,no,cellular,14,aug,77,8,-1,0,unknown,0
8200,48,blue-collar,married,primary,no,559,yes,no,unknown,15,may,1231,2,-1,0,unknown,1
8201,47,blue-collar,married,secondary,no,4840,no,no,unknown,16,jun,53,1,-1,0,unknown,1
8202,31,technician,married,secondary,no,-302,no,no,cellular,13,aug,195,2,-1,0,unknown,0
8203,32,entrepreneur,married,unknown,no,73,yes,no,cellular,21,nov,158,1,135,1,failure,0
8204,32,technician,married,secondary,no,4790,yes,no,cellular,22,jul,314,2,-1,0,unknown,0
8205,39,admin.,single,secondary,no,1078,no,no,unknown,3,jun,199,3,-1,0,unknown,0
8206,54,management,married,tertiary,no,284,yes,yes,telephone,15,may,65,5,-1,0,unknown,0
8207,55,retired,married,secondary,no,493,yes,no,unknown,13,may,647,7,-1,0,unknown,0
8208,28,technician,single,secondary,no,100,yes,no,cellular,13,may,70,5,-1,0,unknown,1
8209,48,housemaid,single,secondary,no,1042,no,no,telephone,18,nov,129,2,-1,0,unknown,0
8210,44,management,married,tertiary,no,3665,no,no,cellular,17,mar,325,1,-1,0,unknown,0
8211,47,technician,married,secondary,no,-9,no,no,cellular,14,aug,457,2,-1,0,unknown,1
8212,43,blue-collar,married,secondary,no,576,yes,yes,unknown,13,may,148,1,-1,0,unknown,0
8213,53,housemaid,married,primary,yes,945,no,no,cellular,29,jan,82,2,-1,0,unknown,0
8214,42,blue-collar,married,secondary,no,108,yes,no,telephone,31,jul,51,21,-1,0,unknown,0
8215,39,management,single,tertiary,no,93,yes,yes,cellular,13,may,196,2,331,3,failure,0
8216,37,blue-collar,married,secondary,no,-97,yes,no,unknown,5,jun,135,2,-1,0,unknown,0
8217,58,management,married,tertiary,no,3768,yes,no,unknown,18,jun,316,1,-1,0,unknown,0
8218,31,services,single,secondary,no,8,no,no,cellular,7,jul,340,3,-1,0,unknown,0
8219,40,technician,married,secondary,no,66,yes,no,unknown,12,may,29,8,-1,0,unknown,0
8220,38,services,married,secondary,no,0,no,yes,cellular,16,jul,1473,6,-1,0,unknown,0
8221,46,admin.,divorced,secondary,no,-637,yes,no,cellular,17,nov,153,1,-1,0,unknown,0
8222,31,technician,married,secondary,no,0,yes,yes,cellular,28,jan,71,1,223,9,other,1
8223,32,management,married,tertiary,no,26,no,no,cellular,22,aug,222,6,-1,0,unknown,0
8224,46,entrepreneur,married,tertiary,no,4726,yes,no,cellular,8,apr,405,1,-1,0,unknown,0
8225,25,blue-collar,married,secondary,no,1782,yes,no,unknown,19,jun,549,1,-1,0,unknown,0
8226,28,blue-collar,single,secondary,no,3430,yes,no,unknown,6,jun,72,6,-1,0,unknown,1
8227,40,blue-collar,married,primary,no,332,yes,no,cellular,12,may,339,2,369,3,failure,1
8228,31,admin.,single,secondary,no,554,yes,no,cellular,5,feb,94,1,-1,0,unknown,1
8229,39,management,married,secondary,no,0,yes,no,cellular,24,jul,21,21,-1,0,unknown,0
8230,36,admin.,married,secondary,no,542,yes,no,unknown,18,jun,604,6,-1,0,unknown,0
8231,37,services,married,secondary,no,393,yes,yes,cellular,13,may,95,1,357,1,failure,0
8232,48,blue-collar,married,primary,no,134,yes,no,unknown,28,may,315,2,-1,0,unknown,1
8233,34,technician,married,tertiary,no,178,yes,no,cellular,18,nov,85,1,-1,0,unknown,1
8234,24,student,single,primary,no,0,no,no,unknown,5,jun,25,26,-1,0,unknown,0
8235,33,management,single,tertiary,no,23,no,no,cellular,20,aug,216,3,-1,0,unknown,1
8236,54,technician,married,secondary,no,0,no,no,telephone,16,nov,986,1,94,8,failure,1
8237,56,admin.,married,primary,no,202,yes,no,unknown,9,may,178,2,-1,0,unknown,0
8238,41,management,divorced,tertiary,no,647,yes,no,unknown,16,may,270,1,-1,0,unknown,0
8239,46,blue-collar,married,primary,no,143,yes,no,unknown,7,may,279,1,-1,0,unknown,0
8240,27,services,single,secondary,no,1928,no,yes,cellular,15,jul,513,5,-1,0,unknown,1
8241,32,admin.,single,secondary,no,1630,yes,no,cellular,30,jan,122,1,-1,0,unknown,1
8242,40,retired,married,secondary,no,102,no,no,cellular,6,may,168,1,-1,0,unknown,0
8243,38,blue-collar,divorced,primary,no,0,no,no,unknown,12,jun,49,2,-1,0,unknown,0
8244,36,blue-collar,married,secondary,no,1790,yes,no,cellular,16,apr,386,2,-1,0,unknown,0
8245,33,management,single,tertiary,no,0,no,no,unknown,27,may,277,1,-1,0,unknown,1
8246,31,management,single,tertiary,no,1675,no,no,cellular,2,sep,114,2,363,1,failure,0
8247,34,blue-collar,married,secondary,yes,-745,yes,yes,cellular,11,jul,131,2,-1,0,unknown,0
8248,34,self-employed,married,secondary,no,-56,yes,no,unknown,19,may,248,3,-1,0,unknown,1
8249,45,admin.,married,secondary,no,0,no,no,cellular,14,aug,113,2,-1,0,unknown,0
8250,52,blue-collar,married,primary,no,2396,yes,no,cellular,15,may,48,7,-1,0,unknown,0
8251,37,services,single,tertiary,no,223,yes,no,unknown,28,may,25,1,-1,0,unknown,0
8252,30,blue-collar,married,primary,no,5956,yes,yes,cellular,20,nov,405,1,139,1,failure,0
8253,35,technician,single,tertiary,no,122,no,no,cellular,20,apr,49,5,328,5,failure,0
8254,31,technician,single,secondary,no,4888,yes,no,telephone,5,may,475,4,166,2,failure,1
8255,47,housemaid,married,primary,no,183,no,no,cellular,13,aug,144,1,-1,0,unknown,0
8256,32,entrepreneur,married,tertiary,no,0,yes,yes,cellular,18,nov,95,1,-1,0,unknown,0
8257,32,technician,divorced,secondary,no,-262,yes,no,telephone,28,aug,85,24,-1,0,unknown,0
8258,39,blue-collar,single,secondary,no,169,yes,no,unknown,9,may,38,1,-1,0,unknown,0
8259,31,blue-collar,married,secondary,no,3364,yes,no,cellular,20,nov,290,1,-1,0,unknown,0
8260,31,technician,married,tertiary,no,15,no,no,unknown,2,jun,389,1,-1,0,unknown,0
8261,44,management,married,tertiary,no,126,yes,no,unknown,13,may,92,1,-1,0,unknown,0
8262,40,entrepreneur,married,tertiary,no,1953,yes,no,unknown,6,jun,112,5,-1,0,unknown,0
8263,77,retired,married,primary,no,1385,no,no,telephone,8,sep,160,4,-1,0,unknown,0
8264,34,blue-collar,married,secondary,no,261,yes,no,cellular,3,feb,88,5,251,3,failure,0
8265,48,technician,married,secondary,no,178,yes,no,unknown,17,jun,320,4,-1,0,unknown,0
8266,31,technician,single,secondary,no,1819,yes,no,unknown,15,may,226,2,-1,0,unknown,0
8267,31,management,single,tertiary,no,0,no,no,cellular,19,aug,155,4,-1,0,unknown,0
8268,32,blue-collar,single,secondary,no,6337,yes,no,cellular,19,nov,126,2,-1,0,unknown,1
8269,42,admin.,married,secondary,no,214,yes,no,unknown,28,may,21,24,-1,0,unknown,0
8270,35,management,single,tertiary,no,0,no,no,cellular,25,aug,81,6,-1,0,unknown,0
8271,57,entrepreneur,married,primary,no,1153,yes,yes,unknown,9,jun,238,6,-1,0,unknown,0
8272,56,retired,married,secondary,no,415,no,no,cellular,22,aug,158,2,-1,0,unknown,0
8273,34,management,married,tertiary,no,101,no,no,cellular,8,aug,472,2,-1,0,unknown,1
8274,52,technician,married,secondary,no,1490,no,yes,unknown,17,jun,420,4,-1,0,unknown,0
8275,31,admin.,single,secondary,no,779,yes,yes,cellular,3,apr,219,2,-1,0,unknown,0
8276,42,technician,single,secondary,no,2036,yes,no,cellular,19,nov,259,2,-1,0,unknown,0
8277,46,blue-collar,married,primary,no,333,yes,no,cellular,31,jul,284,4,-1,0,unknown,1
8278,32,technician,married,secondary,no,963,no,no,cellular,28,aug,15,13,-1,0,unknown,0
8279,47,blue-collar,married,secondary,no,4709,no,no,cellular,22,aug,78,4,-1,0,unknown,0
8280,46,blue-collar,divorced,secondary,no,1074,yes,no,cellular,14,may,277,2,-1,0,unknown,0
8281,41,admin.,single,secondary,no,90,yes,no,cellular,15,may,77,2,347,4,failure,0
8282,42,admin.,single,secondary,no,243,yes,no,unknown,14,may,46,5,-1,0,unknown,0
8283,31,self-employed,married,tertiary,no,414,no,no,cellular,14,aug,169,5,-1,0,unknown,0
8284,47,admin.,single,tertiary,no,0,no,no,cellular,29,jan,137,1,-1,0,unknown,0
8285,60,retired,married,tertiary,no,2196,no,no,cellular,15,jun,318,3,-1,0,unknown,0
8286,35,entrepreneur,single,tertiary,no,1416,yes,no,cellular,6,may,100,1,169,12,other,0
8287,46,services,divorced,secondary,no,281,yes,yes,cellular,6,may,267,1,-1,0,unknown,1
8288,40,services,married,secondary,no,518,no,no,telephone,17,jul,84,1,-1,0,unknown,0
8289,48,unknown,married,unknown,no,3,no,no,cellular,19,aug,104,2,-1,0,unknown,0
8290,52,blue-collar,married,primary,no,36,no,no,cellular,13,aug,109,2,-1,0,unknown,0
8291,50,blue-collar,married,primary,no,9301,yes,no,cellular,7,jul,136,4,-1,0,unknown,0
8292,34,technician,married,secondary,no,883,no,no,telephone,3,feb,166,2,173,3,failure,1
8293,34,admin.,married,tertiary,no,21,no,yes,cellular,2,jun,269,1,92,2,failure,0
8294,44,management,married,tertiary,no,3091,yes,no,unknown,17,jun,331,4,-1,0,unknown,0
8295,44,blue-collar,married,primary,no,2791,no,no,unknown,18,jun,335,1,-1,0,unknown,0
8296,28,services,single,secondary,no,217,yes,no,cellular,9,feb,379,3,-1,0,unknown,1
8297,28,self-employed,single,tertiary,no,1579,no,no,cellular,14,oct,122,3,-1,0,unknown,0
8298,29,management,married,secondary,no,0,yes,no,unknown,2,jun,85,4,-1,0,unknown,1
8299,29,student,single,secondary,no,314,no,no,cellular,13,aug,485,3,105,1,success,0
8300,55,management,married,tertiary,no,655,no,no,cellular,28,jul,167,6,-1,0,unknown,0
8301,31,admin.,married,secondary,no,212,yes,no,cellular,18,jul,191,3,-1,0,unknown,0
8302,31,admin.,single,secondary,no,523,no,yes,cellular,2,feb,323,1,109,5,failure,0
8303,32,management,single,tertiary,no,111,yes,no,unknown,8,may,162,2,-1,0,unknown,1
8304,31,technician,single,tertiary,no,1166,yes,no,unknown,3,jun,207,1,-1,0,unknown,1
8305,47,housemaid,married,secondary,no,582,no,no,cellular,13,aug,73,1,-1,0,unknown,0
8306,34,technician,single,secondary,no,513,yes,no,cellular,5,may,165,3,169,5,other,0
8307,53,management,married,tertiary,no,75,no,no,cellular,20,aug,216,2,-1,0,unknown,0
8308,29,admin.,single,secondary,no,1992,no,no,cellular,12,apr,119,2,-1,0,unknown,1
8309,50,management,married,secondary,no,2910,no,no,telephone,19,nov,433,1,113,1,failure,0
8310,49,services,married,secondary,no,66,yes,yes,cellular,21,nov,59,4,-1,0,unknown,1
8311,32,technician,married,secondary,no,599,no,no,cellular,19,nov,79,1,-1,0,unknown,0
8312,42,technician,married,secondary,no,89,yes,no,cellular,5,may,159,1,-1,0,unknown,0
8313,37,admin.,single,secondary,no,796,yes,no,telephone,29,jan,143,3,-1,0,unknown,1
8314,36,technician,married,tertiary,no,571,yes,yes,cellular,31,jul,46,3,-1,0,unknown,0
8315,33,blue-collar,married,secondary,no,215,no,no,cellular,15,apr,166,1,-1,0,unknown,0
8316,36,blue-collar,married,secondary,no,1088,yes,no,cellular,13,may,77,2,345,2,failure,1
8317,30,services,married,secondary,no,271,yes,no,unknown,15,may,365,1,-1,0,unknown,1
8318,57,self-employed,married,secondary,no,11494,no,no,cellular,19,nov,198,1,-1,0,unknown,0
8319,37,admin.,married,tertiary,no,2741,no,no,unknown,16,jun,204,4,-1,0,unknown,0
8320,25,services,divorced,secondary,no,1694,no,no,cellular,7,jul,159,2,-1,0,unknown,0
8321,70,retired,divorced,primary,no,383,no,no,cellular,28,apr,50,2,-1,0,unknown,0
8322,41,management,married,tertiary,no,298,no,no,cellular,4,may,63,3,272,1,other,0
8323,26,management,single,tertiary,no,155,yes,no,cellular,27,may,74,4,43,5,other,0
8324,53,entrepreneur,married,primary,no,694,yes,no,unknown,14,may,157,1,-1,0,unknown,0
8325,55,management,married,unknown,no,179,no,no,unknown,19,jun,97,1,-1,0,unknown,0
8326,23,technician,single,secondary,no,356,yes,no,cellular,18,may,224,2,356,2,failure,1
8327,45,management,married,tertiary,no,0,yes,no,cellular,5,may,469,2,342,1,failure,0
8328,34,self-employed,married,secondary,no,179,yes,yes,cellular,24,jul,137,4,-1,0,unknown,0
8329,35,management,married,tertiary,no,244,yes,no,cellular,19,nov,138,1,-1,0,unknown,0
8330,30,management,divorced,tertiary,no,46,no,no,cellular,13,aug,382,3,-1,0,unknown,0
8331,36,admin.,divorced,secondary,no,246,yes,no,unknown,16,may,206,2,-1,0,unknown,0
8332,48,self-employed,married,tertiary,no,7,yes,no,unknown,5,may,286,1,-1,0,unknown,0
8333,67,retired,divorced,primary,no,1746,no,no,cellular,5,aug,134,1,-1,0,unknown,0
8334,35,technician,single,tertiary,no,992,yes,no,cellular,26,aug,79,1,114,3,failure,0
8335,44,blue-collar,married,primary,no,103,yes,no,cellular,12,may,79,1,329,2,failure,1
8336,54,blue-collar,married,secondary,no,506,yes,no,cellular,18,nov,172,2,104,2,failure,0
8337,42,management,divorced,tertiary,no,461,yes,no,unknown,3,jun,72,1,-1,0,unknown,1
8338,36,technician,single,tertiary,no,268,no,no,cellular,29,aug,54,12,-1,0,unknown,0
8339,26,technician,single,secondary,yes,-454,no,yes,cellular,18,jul,652,2,-1,0,unknown,0
8340,35,management,married,tertiary,no,365,no,no,cellular,21,nov,168,2,-1,0,unknown,0
8341,33,technician,divorced,secondary,no,2,yes,no,cellular,7,may,600,2,330,17,failure,0
8342,58,services,married,secondary,no,1667,yes,yes,unknown,6,may,85,1,-1,0,unknown,0
8343,21,blue-collar,single,secondary,no,2265,no,no,cellular,27,may,156,4,99,2,success,0
8344,34,blue-collar,married,secondary,no,4622,yes,yes,unknown,20,may,217,1,-1,0,unknown,0
8345,38,blue-collar,single,secondary,no,0,no,no,cellular,13,aug,255,2,105,1,failure,0
8346,41,technician,married,secondary,no,188,no,yes,telephone,31,jul,15,25,-1,0,unknown,0
8347,36,management,single,secondary,no,0,no,no,cellular,13,aug,333,5,-1,0,unknown,1
8348,38,self-employed,single,secondary,no,592,no,no,cellular,6,may,275,1,-1,0,unknown,1
8349,25,technician,married,secondary,no,-276,yes,no,unknown,4,jun,105,1,-1,0,unknown,0
8350,34,technician,married,secondary,no,1254,no,no,cellular,6,may,77,3,-1,0,unknown,1
8351,34,technician,married,secondary,no,652,yes,yes,cellular,18,jul,50,4,-1,0,unknown,0
8352,45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,154,5,176,1,other,0
8353,30,technician,single,secondary,no,148,yes,yes,cellular,15,may,115,5,-1,0,unknown,0
8354,42,technician,married,secondary,no,1812,yes,no,cellular,31,jul,84,2,-1,0,unknown,1
8355,50,unemployed,married,secondary,no,3478,yes,no,unknown,13,may,342,3,-1,0,unknown,0
8356,33,technician,married,secondary,no,264,no,no,cellular,28,aug,180,4,-1,0,unknown,0
8357,35,management,married,tertiary,no,71,yes,no,cellular,30,apr,510,2,-1,0,unknown,0
8358,59,blue-collar,married,secondary,no,1376,no,yes,unknown,9,may,61,4,-1,0,unknown,0
8359,38,blue-collar,married,primary,no,668,no,no,unknown,8,may,238,1,-1,0,unknown,0
8360,33,services,married,secondary,no,703,no,no,cellular,18,nov,160,2,-1,0,unknown,0
8361,45,technician,divorced,unknown,yes,-25,no,yes,unknown,3,jul,158,3,-1,0,unknown,0
8362,37,unemployed,single,secondary,no,48,no,no,cellular,31,jul,40,10,-1,0,unknown,0
8363,35,technician,single,tertiary,no,2453,yes,no,cellular,13,aug,119,2,-1,0,unknown,0
8364,41,blue-collar,single,primary,no,0,yes,no,unknown,16,may,522,5,-1,0,unknown,1
8365,33,management,married,tertiary,no,133,yes,no,unknown,26,may,308,4,-1,0,unknown,1
8366,30,management,single,tertiary,no,277,yes,no,cellular,8,may,166,1,42,1,other,0
8367,49,housemaid,married,primary,no,78,no,no,telephone,10,jul,139,1,-1,0,unknown,0
8368,39,management,married,secondary,no,517,yes,no,cellular,18,nov,387,3,196,2,failure,1
8369,44,entrepreneur,divorced,secondary,no,1,no,no,cellular,31,jul,388,4,-1,0,unknown,1
8370,38,blue-collar,married,primary,no,7944,no,no,unknown,17,jun,116,3,-1,0,unknown,0
8371,27,admin.,single,secondary,no,3,yes,no,cellular,8,may,346,2,-1,0,unknown,0
8372,45,management,married,tertiary,no,623,no,no,cellular,9,sep,405,3,-1,0,unknown,0
8373,40,management,divorced,tertiary,no,290,yes,no,unknown,27,may,184,1,-1,0,unknown,0
8374,53,services,married,primary,no,8918,yes,no,telephone,23,jul,173,2,-1,0,unknown,0
8375,32,management,single,tertiary,no,41,yes,no,cellular,7,may,449,1,338,1,other,0
8376,34,blue-collar,married,secondary,no,199,yes,no,unknown,8,may,627,3,-1,0,unknown,0
8377,29,blue-collar,married,secondary,no,100,yes,yes,cellular,6,may,152,4,344,2,failure,0
8378,34,services,single,secondary,no,313,yes,no,cellular,14,jul,634,3,-1,0,unknown,0
8379,40,admin.,married,secondary,no,419,yes,yes,cellular,12,may,92,1,369,1,failure,0
8380,44,technician,married,secondary,no,0,yes,no,unknown,30,may,243,3,-1,0,unknown,0
8381,36,management,single,tertiary,no,0,no,yes,cellular,18,nov,300,1,96,4,failure,0
8382,39,technician,married,tertiary,no,437,no,no,telephone,27,may,186,2,-1,0,unknown,1
8383,58,blue-collar,married,primary,no,1357,yes,no,unknown,13,may,150,2,-1,0,unknown,0
8384,37,technician,married,secondary,no,1610,no,no,unknown,16,jun,140,2,-1,0,unknown,0
8385,31,management,married,tertiary,no,0,yes,no,cellular,4,may,108,2,167,1,failure,0
8386,46,blue-collar,divorced,secondary,no,709,yes,no,cellular,18,jul,100,4,-1,0,unknown,0
8387,26,student,single,tertiary,no,10086,no,no,cellular,8,jul,475,3,78,2,success,0
8388,37,services,married,secondary,no,0,yes,no,cellular,14,jul,330,4,-1,0,unknown,0
8389,39,services,married,secondary,no,-311,yes,no,cellular,6,may,55,2,345,2,other,1
8390,36,management,married,tertiary,no,9324,yes,no,cellular,30,mar,138,8,-1,0,unknown,0
8391,29,management,married,tertiary,no,7832,yes,no,unknown,27,may,304,2,-1,0,unknown,0
8392,47,technician,divorced,secondary,no,191,no,no,cellular,19,aug,228,5,-1,0,unknown,0
8393,47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,174,2,-1,0,unknown,0
8394,44,services,single,secondary,no,0,yes,no,unknown,14,may,198,1,-1,0,unknown,1
8395,24,admin.,single,secondary,no,172,no,no,cellular,3,feb,114,1,-1,0,unknown,0
8396,30,blue-collar,married,secondary,no,1131,yes,yes,cellular,18,nov,189,1,144,5,failure,0
8397,55,management,single,tertiary,no,797,no,no,cellular,29,jul,24,2,-1,0,unknown,0
8398,41,admin.,married,secondary,no,120,no,yes,cellular,8,jul,489,1,-1,0,unknown,0
8399,57,admin.,married,primary,no,215,yes,yes,cellular,17,jul,210,2,-1,0,unknown,0
8400,34,blue-collar,married,primary,no,425,yes,no,cellular,16,jul,1389,7,-1,0,unknown,0
8401,31,admin.,single,secondary,no,476,no,no,cellular,9,feb,284,2,-1,0,unknown,1
8402,56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52,2,227,1,failure,0
8403,53,management,married,unknown,no,527,yes,no,cellular,23,jul,71,3,-1,0,unknown,0
8404,33,management,single,tertiary,no,0,no,no,cellular,27,aug,191,4,-1,0,unknown,0
8405,67,admin.,married,primary,no,1093,no,no,telephone,8,jul,64,3,-1,0,unknown,0
8406,53,housemaid,married,primary,no,70,no,no,cellular,21,aug,77,8,-1,0,unknown,0
8407,41,housemaid,married,primary,no,39,no,no,cellular,21,aug,299,4,-1,0,unknown,0
8408,46,housemaid,married,primary,no,296,yes,no,unknown,20,jun,205,4,-1,0,unknown,0
8409,58,admin.,married,secondary,no,1464,yes,yes,unknown,5,jun,53,29,-1,0,unknown,0
8410,39,blue-collar,married,primary,no,2226,yes,no,unknown,6,may,158,1,-1,0,unknown,0
8411,30,technician,single,secondary,no,1286,no,no,telephone,28,aug,44,12,-1,0,unknown,0
8412,37,blue-collar,married,primary,no,-738,yes,no,cellular,5,may,303,1,-1,0,unknown,1
8413,45,management,married,tertiary,no,3643,no,no,cellular,21,nov,162,1,-1,0,unknown,0
8414,50,housemaid,married,tertiary,no,5260,yes,no,cellular,24,jul,51,2,-1,0,unknown,0
8415,30,technician,single,secondary,no,3096,yes,no,cellular,11,aug,272,4,-1,0,unknown,1
8416,29,blue-collar,married,secondary,no,-312,yes,yes,cellular,14,may,130,2,-1,0,unknown,1
